food_id,menu_id,food_name,serving_size,calories,fat,saturated_fat,trans_fat,cholesterol,sodium,carbohydrates,fiber,sugar,protein,vit_a,vit_c,calcium,iron,is_vegetarian,is_vegan,is_gf,is_featured
143329,23075,Single ShackBurger,,530,34,14,1,115,1260,26,0,6,29,0,0,0,0,0,0,0,0
143330,23075,Double ShackBurger,,790,52,23,2,195,2280,27,0,6,51,0,0,0,0,0,0,0,0
143331,23075,Single Hamburger,,400,22,10,1,85,850,24,0,5,25,0,0,0,0,0,0,0,0
143332,23075,Double Hamburger,,590,34,15,1.5,150,1540,24,0,5,44,0,0,0,0,0,0,0,0
143333,23075,Single Cheeseburger,,470,28,14,1,105,1200,25,0,5,29,0,0,0,0,0,0,0,1
143334,23075,Double Cheeseburger,,730,46,22,2,185,2220,25,0,5,51,0,0,0,0,0,0,0,0
143335,23075,Shroom Burger,,550,31,12,0.5,55,670,49,0,7,18,0,0,0,0,0,0,0,1
143336,23075,Shack Stack,,800,49,21,1.5,140,1700,50,0,7,40,0,0,0,0,0,0,0,0
143337,23075,Single SmokeShackTM,,610,39,16,1,130,2010,28,0,7,36,0,0,0,0,0,0,0,0
143338,23075,Double SmokeShackTM,,870,57,24,2,210,3030,28,0,7,58,0,0,0,0,0,0,0,0
143339,23075,Roadside Double Burger,,850,61,25,2,142,1160,36,4,11,55,0,0,0,0,0,0,0,0
143340,23075,Lockhart Link Burger,,810,60,24,1,165,2050,27,3,5,39,0,0,0,0,0,0,0,0
143341,23075,Lockhart Link Burger Double,,1070,78,32,2,245,3080,28,2,6,61,0,0,0,0,0,0,0,0
143342,23075,Link Burger,,730,50,20,1,120,1520,27,2,7,37,0,0,0,0,0,0,0,0
143343,23075,Link Burger Double,,990,68,28,2,200,2550,28,2,8,59,0,0,0,0,0,0,0,0
143344,23075,Green Chile CheddarShack Single,,590,36,16,1,110,1690,33,1,11,33,0,0,0,0,0,0,0,0
143345,23075,Green Chile CheddarShack Double,,900,58,26,1.5,200,2550,33,1,11,59,0,0,0,0,0,0,0,0
143346,23075,Mound City Double,,810,52,22,1.5,195,2380,26,0,6,56,0,0,0,0,0,0,0,0
143347,23075,Crackle Shack Single,,580,37,15,1,120,1400,25,0,5,34,0,0,0,0,0,0,0,0
143348,23075,Crackle Shack Double,,770,49,20,2,185,2080,25,0,5,53,0,0,0,0,0,0,0,0
143349,23075,Montlake Double Cut,,940,64,29,1.5,235,2410,36,1,4,53,0,0,0,0,0,0,0,0
143350,23075,Golden State Double,,960,65,27,2,235,2200,41,0,9,52,0,0,0,0,0,0,0,0
143351,23075,Bacon Cheeseburger single,,540,33,15,1,120,1480,25,0,5,35,0,0,0,0,0,0,0,0
143352,23075,Bacon Cheeseburger double,,800,51,24,2,200,2510,25,0,6,58,0,0,0,0,0,0,0,0
143353,23075,Veggie Shack,,530,27,7,0,20,1250,56,6,10,16,0,0,0,0,1,0,0,0
143354,23075,Veggie Shack vegan lettuce wrap,,310,18,1.5,0,0,900,31,4,6,4,0,0,0,0,1,1,1,1
143355,23075,Veggie Shack vegan,,390,22,1.5,0,0,1130,50,6,8,6,0,0,0,0,1,1,0,0
143356,23075,Grilled Cheese,,350,22,13,0.5,55,850,25,0,5,14,0,0,0,0,0,0,0,0
143357,23075,Martins Potato Roll,,210,10,6,0,20,170,24,0,5,7,0,0,0,0,0,0,0,0
143358,23075,Gluten Free Bun,,170,3.5,0,0,0,370,32,2,5,2,0,0,0,0,0,0,1,0
143359,23075,Lettuce Wrap,,5,0,0,0,0,15,1,1,0,1,0,0,0,0,0,0,1,0
143360,23075,Burger Patty,,190,12,4.5,0.5,65,690,0,0,0,19,0,0,0,0,0,0,1,0
143361,23075,American Cheese,,70,6,3.5,0,15,340,1,0,0,4,0,0,0,0,0,0,1,0
143362,23075,ShackSauce,,60,6,1,0,10,60,0,0,0,0,0,0,0,0,0,0,0,0
143363,23075,Lettuce,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
143364,23075,Tomato,,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
143365,23075,Pickle,,1,0,0,0,0,140,0,0,0,0,0,0,0,0,1,1,1,0
143366,23075,Onion,,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
143367,23075,Bacon ,2 Slices,70,4.5,1.5,0,15,290,0,0,0,6,0,0,0,0,0,0,1,0
143368,23075,Cherry Peppers,,10,0,0,0,0,470,2,0,2,0,0,0,0,0,0,0,0,0
143369,23075,Chickn Shack,,590,36,10,0,120,1170,34,0,6,33,0,0,0,0,0,0,0,0
143370,23075,Hot ChickN,,560,31,9,0,115,1220,38,1,8,33,0,0,0,0,0,0,0,0
143371,23075,Chickn Bites ,6 Pc,300,15,3,0,75,1020,18,0,2,22,0,0,0,0,0,0,0,0
143372,23075,Chickn Bites ,10 Pc,500,26,5,0,130,1690,29,0,3,37,0,0,0,0,0,0,0,0
143373,23075,Herb Mayonnaise,1 Order,90,10,1,0,10,140,0,0,0,0,0,0,0,0,0,0,0,0
143374,23075,BBQ Sauce,,70,0,0,0,0,400,16,0,15,0,0,0,0,0,0,0,0,0
143375,23075,Honey Mustard,,180,18,2.5,1,10,260,4,0,4,0,0,0,0,0,0,0,0,0
143376,23076,Bacon Breakfast Sandwich,,370,18,8,0,215,1050,26,3,5,24,0,0,0,0,0,0,0,0
143377,23076,Bacon Breakfast Sandwich (Double Egg),,480,29,12,0,260,1440,28,3,7,28,0,0,0,0,0,0,0,0
143378,23076,Sausage Breakfast Sandwich,,460,25,10,0,399,1145,26,3,5,30,0,0,0,0,0,0,0,0
143379,23076,Sausage Breakfast Sandwich (Double Egg),,570,36,14,0,444,1535,28,3,7,34,0,0,0,0,0,0,0,0
143380,23076,Egg and Cheese Breakfast Sandwich,,300,13,6,0,200,750,26,3,5,17,0,0,0,0,0,0,0,1
143381,23076,Egg and Cheese Breakfast Sandwich (Double Egg),,390,20,8,0,384,845,26,3,5,23,0,0,0,0,0,0,0,0
143382,23076,Apple Turnover,,325,15,5,0,7,443,46,3,10,4,0,0,0,0,0,0,0,0
143383,23075,Hot Dog,,390,26,12,0,60,800,25,0,6,16,0,0,0,0,0,0,0,0
143384,23075,Chicken Dog,,310,13,6,0,85,930,27,0,8,24,0,0,0,0,0,0,0,0
143385,23075,Shackcago Dog,,410,26,12,1,60,1500,29,0,9,17,0,0,0,0,0,0,0,0
143386,23075,Chicken Shackcago Dog,,330,13,6,0.5,85,1630,31,0,10,24,0,0,0,0,0,0,0,0
143387,23075,Sausage Link,,240,20,7,0,40,682,2,0,0,9,0,0,0,0,0,0,0,0
143388,23075,Publican Pork Sausage,,560,47,16,0,73,1188,14,1,1,13,0,0,0,0,0,0,0,0
143389,23075,Garden Dog,,220,10,6,0.5,20,1020,28,1,8,8,0,0,0,0,1,0,0,1
143390,23075,Add Cheese Sauce,,80,7,5,0,30,95,1,0,0,2,0,0,0,0,0,0,0,0
143391,23075,Add Ricks Picks Shack Relish,,5,0,0,0,0,15,1,0,1,0,0,0,0,0,0,0,0,0
143392,23077,Regular Fries,,470,22,4.5,0,15,740,63,7,1,6,0,0,0,0,0,0,0,0
143393,23077,Cheese Fries,,710,44,19,0,95,1020,64,7,1,12,0,0,0,0,0,0,0,0
143394,23077,Bacon Cheese Fries,,840,52,21,0,125,1570,65,7,1,24,0,0,0,0,0,0,0,0
143395,23077,Double Down Fries,,1910,117,49,1,270,4020,164,16,5,41,0,0,0,0,0,0,0,0
143396,23077,Big Bobs Cheese Fries,,800,46,19,0,115,1020,92,7,11,17,0,0,0,0,0,0,0,0
143397,23078,Vanilla Shake,,680,36,22,0,235,430,72,0,71,18,0,0,0,0,0,0,0,0
143398,23078,Chocolate Shake,,750,45,27,1.5,255,310,76,0,69,16,0,0,0,0,0,0,0,0
143399,23078,Salted Caramel Shake,,840,42,26,0,260,950,99,0,96,17,0,0,0,0,0,0,0,0
143400,23078,Black  White Shake,,770,42,26,0,245,460,80,0,76,19,0,0,0,0,0,0,0,0
143401,23078,Strawberry Shake,,690,35,21,0,230,430,77,0,75,17,0,0,0,0,0,0,0,0
143402,23078,Cookies  Cream Shake,,850,44,24,0,235,580,98,0,86,19,0,0,0,0,0,0,0,0
143403,23078,Coffee Shake,,680,35,22,0,235,420,74,0,70,18,0,0,0,0,0,0,0,0
143404,23078,Christmas Cookie Shake,,920,52,31,0,285,790,94,0,87,21,0,0,0,0,0,0,0,0
143405,23078,White Mocha Shake,,840,42,25,0,255,440,100,0,99,19,0,0,0,0,0,0,0,0
143406,23078,Chocolate Peppermint Shake,,860,52,31,1.5,270,350,88,0,78,18,0,0,0,0,0,0,0,0
143407,23078,Peachtree Shake,,770,38,23,0,240,670,95,0,91,16,0,0,0,0,0,0,0,0
143408,23078,Traffic JAM Shake,,790,35,21,0,230,410,106,0,102,17,0,0,0,0,0,0,0,0
143409,23078,Bourbon Salted Caramel Shake,,890,44,27,0,260,700,89,0,87,18,0,0,0,0,0,0,0,0
143410,23078,Loaded Chocolate Cookies  Cream Shake,,1160,56,32,1.5,265,450,126,0,108,17,0,0,0,0,0,0,0,0
143411,23078,Whipped Cream,,70,5,3.5,0,20,20,5,0,4,1,0,0,0,0,0,0,0,0
143412,23078,Malt,,80,1,0.5,0,5,70,19,0,16,2,0,0,0,0,0,0,0,0
143413,23078,Root Beer Float,,430,15,9,0,100,220,70,0,69,7,0,0,0,0,0,0,0,0
143414,23078,Purple Cow Float,,460,15,9,0,100,210,79,0,78,7,0,0,0,0,0,0,0,0
143415,23078,Creamsicle Float,,440,15,9,0,100,240,75,0,74,7,0,0,0,0,0,0,0,0
143416,23079,Single Chocolate Cup,,310,19,11,0.5,110,120,32,0,29,6,0,0,0,0,0,0,0,0
143417,23079,Double Chocolate Cup,,490,30,18,1,175,190,51,0,47,9,0,0,0,0,0,0,0,0
143418,23079,Single Vanilla Cup,,280,15,9,0,100,180,30,0,30,7,0,0,0,0,0,0,0,0
143419,23079,Double Vanilla Cup,,450,24,14,0,165,280,49,0,48,11,0,0,0,0,0,0,0,0
143420,23079,Single Vanilla  Chocolate Cup,,290,17,10,0,105,150,31,0,29,6,0,0,0,0,0,0,0,0
143421,23079,Double Vanilla  Chocolate Cup,,470,27,16,0,170,230,50,0,47,10,0,0,0,0,0,0,0,0
143422,23079,Single Chocolate Cone,,360,20,11,0.5,110,180,42,0,33,7,0,0,0,0,0,0,0,0
143423,23079,Double Chocolate Cone,,540,31,18,1,175,250,61,0,50,10,0,0,0,0,0,0,0,0
143424,23079,Single Vanilla Cone,,330,15,9,0,100,230,41,0,33,7,0,0,0,0,0,0,0,0
143425,23079,Double Vanilla Cone,,500,24,15,0,165,340,59,0,51,11,0,0,0,0,0,0,0,0
143426,23079,Single Vanilla  Chocolate Cone,,340,17,10,0,105,200,41,0,33,7,0,0,0,0,0,0,0,0
143427,23079,Double Vanilla  Chocolate Cone,,520,28,16,0,170,290,60,0,51,11,0,0,0,0,0,0,0,0
143428,23079,Cone,,50,0.5,0,0,0,55,10,0,4,1,0,0,0,0,0,0,0,0
143429,23079,125th Street Treat,,460,21,12,0,130,310,61,0,51,9,0,0,0,0,0,0,0,0
143430,23079,125th Street Treat (Double),,930,41,24,0,265,610,122,1,102,18,0,0,0,0,0,0,0,0
143431,23079,Austin Street Treat,,420,23,14,0.5,130,290,51,0,42,7,0,0,0,0,0,0,0,0
143432,23079,Austin Street Treat (Double),,840,46,28,1.5,255,590,101,1,85,14,0,0,0,0,0,0,0,0
143433,23079,Back Bay Blend,,560,33,21,1,150,410,64,0,58,7,0,0,0,0,0,0,0,0
143434,23079,Back Bay Blend (Double),,1130,67,41,2,300,820,129,1,116,14,0,0,0,0,0,0,0,0
143435,23079,Banana Buyout,,400,20,12,0,120,340,50,0,47,8,0,0,0,0,0,0,0,0
143436,23079,Banana Buyout (Double),,800,40,25,0,240,680,99,0,93,16,0,0,0,0,0,0,0,0
143437,23079,Banana Caramel Crunch,,420,19,11,0,120,390,0,48,46,8,0,0,0,0,0,0,0,0
143438,23079,Banana Caramel Crunch (Double),,850,38,23,0,240,790,112,1,91,17,0,0,0,0,0,0,0,0
143439,23079,Banana Post Road,,430,27,16,0.5,120,530,45,0,38,8,0,0,0,0,0,0,0,0
143440,23079,Banana Post Road (Double),,860,54,33,1.5,240,1060,91,1,745,15,0,0,0,0,0,0,0,0
143441,23079,Bergen County Blend,,420,22,13,0,130,250,48,0,40,9,0,0,0,0,0,0,0,0
143442,23079,Bergen County Blend (Double),,850,44,27,0,255,500,96,1,80,18,0,0,0,0,0,0,0,0
143443,23079,Beverly Chills,,530,28,18,0,130,420,62,0,56,9,0,0,0,0,0,0,0,0
143444,23079,Beverly Chills (Double),,1060,57,36,0,260,840,124,1,112,19,0,0,0,0,0,0,0,0
143445,23079,Birming Graham,,460,20,11,0,130,250,62,0,50,9,0,0,0,0,0,0,0,0
143446,23079,Birming Graham (Double),,920,40,22,0,265,510,123,1,101,17,0,0,0,0,0,0,0,0
143447,23079,Black  White Cookie,,450,25,15,0,130,230,51,0,41,8,0,0,0,0,0,0,0,0
143448,23079,Black  White Cookie (Double),,900,51,30,0.5,255,450,102,0,82,16,0,0,0,0,0,0,0,0
143449,23079,Brownie Points,,540,28,15,1,135,490,64,0,57,10,0,0,0,0,0,0,0,0
143450,23079,Brownie Points (Double),,1070,56,29,2.5,275,980,129,0,114,19,0,0,0,0,0,0,0,0
143451,23079,Buffalo Street Brownie,,520,26,14,0,125,410,68,0,57,9,0,0,0,0,0,0,0,0
143452,23079,Buffalo Street Brownie (Double),,1050,52,29,0,250,830,135,0,114,19,0,0,0,0,0,0,0,0
143453,23079,Burrowing Banana,,400,23,14,0.5,130,270,48,0,41,7,0,0,0,0,0,0,0,0
143454,23079,Burrowing Banana (Double),,790,48,28,1.5,255,530,91,1,81,13,0,0,0,0,0,0,0,0
143455,23079,Busy Bee,,460,24,12,0,110,270,53,0,43,9,0,0,0,0,0,0,0,0
143456,23079,Busy Bee (Double),,920,47,23,0,225,530,106,1,86,19,0,0,0,0,0,0,0,0
143457,23079,Campfire Smores,,560,31,18,0.5,120,200,66,0,50,9,0,0,0,0,0,0,0,0
143458,23079,Campfire Smores (Double),,1110,63,36,1.5,240,400,131,1,100,18,0,0,0,0,0,0,0,0
143459,23079,Caramel Apple Fritter,,540,29,16,0,120,510,62,0,43,10,0,0,0,0,0,0,0,0
143460,23079,Caramel Apple Fritter (Double),,1090,57,32,0,240,1030,123,0,86,21,0,0,0,0,0,0,0,0
143461,23079,Caramel Bourbon Twist,,460,24,15,0,130,400,54,0,51,8,0,0,0,0,0,0,0,0
143462,23079,Caramel Bourbon Twist (Double),,920,49,30,0,260,800,108,0,102,16,0,0,0,0,0,0,0,0
143463,23079,Caramel Carousel,,420,19,11,0,120,390,54,0,45,8,0,0,0,0,0,0,0,0
143464,23079,Caramel Carousel (Double),,830,38,23,0,240,790,108,0,90,17,0,0,0,0,0,0,0,0
143465,23079,Caramel Cone,,410,20,12,0,120,360,50,0,45,8,0,0,0,0,0,0,0,0
143466,23079,Caramel Cone (Double),,810,40,25,0,240,720,101,0,90,16,0,0,0,0,0,0,0,0
143467,23079,Caramel Crumble,,410,20,12,0,120,360,50,0,45,8,0,0,0,0,0,0,0,0
143468,23079,Caramel Crumble (Double),,810,40,25,0,240,720,101,0,90,18,0,0,0,0,0,0,0,0
143469,23079,Carusos Crunch,,470,24,14,0.5,130,340,55,0,50,8,0,0,0,0,0,0,0,0
143470,23079,Carusos Crunch (Double),,930,48,27,1.5,265,690,109,0,101,16,0,0,0,0,0,0,0,0
143471,23079,Central West Blend,,550,26,15,0,155,620,71,0,61,10,0,0,0,0,0,0,0,0
143472,23079,Central West Blend (Double),,1100,52,29,0,310,1240,141,0,122,19,0,0,0,0,0,0,0,0
143473,23079,Choc n Roll Defend the Blend,,550,30,18,0.5,135,430,68,0,58,8,0,0,0,0,0,0,0,0
143474,23079,Choc n Roll Defend the Blend (Double),,1090,61,35,1.5,270,870,136,0,115,16,0,0,0,0,0,0,0,0
143475,23079,Choc of the Town,,480,30,19,0.5,125,150,50,0,41,8,0,0,0,0,0,0,0,0
143476,23079,Choc of the Town (Double),,960,61,37,1.5,250,310,99,1,82,16,0,0,0,0,0,0,0,0
143477,23079,Chocolate and Chip,,570,35,17,1,130,310,59,0,45,8,0,0,0,0,0,0,0,0
143478,23079,Chocolate and Chip (Double),,1150,71,34,1.5,265,620,119,0,90,16,0,0,0,0,0,0,0,0
143479,23079,Chocolate Caramel Crunchcrete,,520,30,19,1,140,340,60,0,53,7,0,0,0,0,0,0,0,0
143480,23079,Chocolate Caramel Crunchcrete (Double),,1040,61,37,1.5,280,690,120,0,107,15,0,0,0,0,0,0,0,0
143481,23079,Chocolate Caramel Pretzel Crunch,,510,30,18,0.5,135,310,55,0,47,8,0,0,0,0,0,0,0,0
143482,23079,Chocolate Caramel Pretzel Crunch (Double),,1020,60,35,1.5,270,610,111,1,93,18,0,0,0,0,0,0,0,0
143483,23079,Chocolate Minted Marshmallow,,430,24,14,0.5,125,150,53,0,46,7,0,0,0,0,0,0,0,0
143484,23079,Chocolate Minted Marshmallow (Double),,860,48,29,1.5,350,300,105,0,92,15,0,0,0,0,0,0,0,0
143485,23079,Chocolate Truffle Cookie Cone,,420,22,13,0,120,210,52,0,44,8,0,0,0,0,0,0,0,0
143486,23079,Chocolate Truffle Cookie Cone (Double),,840,44,26,0.5,240,410,104,0,88,16,0,0,0,0,0,0,0,0
143487,23079,Churn of the Century,,590,36,14,0,130,450,56,0,45,14,0,0,0,0,0,0,0,0
143488,23079,Churn of the Century (Double),,1180,73,27,0,255,890,112,0,90,28,0,0,0,0,0,0,0,0
143489,23079,Coffee  Donuts,,460,23,12,0,115,290,55,0,41,9,0,0,0,0,0,0,0,0
143490,23079,Coffee  Donuts (Double),,920,45,23,0,225,580,111,0,83,19,0,0,0,0,0,0,0,0
143491,23079,Coffee Caramel Popcorn,,410,20,12,0,120,400,47,0,43,10,0,0,0,0,0,0,0,0
143492,23079,Coffee Caramel Popcorn (Double),,810,41,23,0,245,790,94,0,87,19,0,0,0,0,0,0,0,0
143493,23079,Coffee Croissant,,460,25,15,0,125,360,52,0,43,9,0,0,0,0,0,0,0,0
143494,23079,Coffee Croissant (Double),,910,49,30,0,255,720,103,0,86,18,0,0,0,0,0,0,0,0
143495,23079,Coffee Toffee,,450,22,14,0,120,270,56,0,42,8,0,0,0,0,0,0,0,0
143496,23079,Coffee Toffee (Double),,900,45,28,0,245,540,113,0,105,18,0,0,0,0,0,0,0,0
143497,23079,cOLD Fashioned,,490,25,14,0,120,460,57,0,47,9,0,0,0,0,0,0,0,0
143498,23079,cOLD Fashioned (Double),,970,51,29,0,245,920,114,1,93,18,0,0,0,0,0,0,0,0
143499,23079,Concrete of Troy,,520,26,14,0,125,410,68,0,57,9,0,0,0,0,0,0,0,0
143500,23079,Concrete of Troy (Double),,1050,52,29,0,250,830,135,0,114,19,0,0,0,0,0,0,0,0
143501,23079,Cookie Butter Blender,,570,32,18,0,135,370,63,0,57,9,0,0,0,0,0,0,0,0
143502,23079,Cookie Butter Blender (Double),,1140,65,36,0.5,265,730,126,0,114,17,0,0,0,0,0,0,0,0
143503,23079,Cookie Butter Crunchcrete,,530,32,18,1,130,230,56,0,48,8,0,0,0,0,0,0,0,0
143504,23079,Cookie Butter Crunchcrete (Double),,1050,65,35,1.5,265,460,112,0,97,15,0,0,0,0,0,0,0,0
143505,23079,Cookie Dough Country,,500,31,16,0.5,125,270,51,0,41,10,0,0,0,0,0,0,0,0
143506,23079,Cookie Dough Country (Double),,1000,63,31,1.5,250,540,102,0,81,20,0,0,0,0,0,0,0,0
143507,23079,Coral Crisp,,500,22,13,0,120,470,72,0,57,9,0,0,0,0,0,0,0,0
143508,23079,Coral Crisp (Double),,1000,43,26,0,240,940,144,0,114,18,0,0,0,0,0,0,0,0
143509,23079,Crimson Red Velvet,,360,19,11,0,120,250,40,0,37,8,0,0,0,0,0,0,0,0
143510,23079,Crimson Red Velvet (Double),,720,38,22,0,235,510,79,0,74,16,0,0,0,0,0,0,0,0
143511,23079,Cross Country Crunch,,520,29,18,0,130,420,60,0,54,9,0,0,0,0,0,0,0,0
143512,23079,Cross Country Crunch (Double),,1040,58,36,0,260,830,118,0,108,18,0,0,0,0,0,0,0,0
143513,23079,Crunch Time,,470,22,13,0,120,350,59,0,53,9,0,0,0,0,0,0,0,0
143514,23079,Crunch Time (Double),,930,44,26,0,240,710,119,0,106,17,0,0,0,0,0,0,0,0
143515,23079,Crunchstellation,,480,26,16,0,125,280,54,0,51,9,0,0,0,0,0,0,0,0
143516,23079,Crunchstellation (Double),,950,51,32,0,245,570,108,0,103,18,0,0,0,0,0,0,0,0
143517,23079,Cup  Cake Crunch,,530,28,15,0,135,340,61,0,55,9,0,0,0,0,0,0,0,0
